data_set,company,sent,time,screen_name,tweet
new,Microsoft,pos,Wed Oct 06 08:48:48 +0000 2021,uxian,@GEOMETRICBYTES @satyanadella @Microsoft Can't really argue with that. Windows is little more than a games OS for m… https://t.co/I8jrJzGo6l
new,SAP,pos,Mon Oct 11 11:58:51 +0000 2021,alanstagg1992,@ColinTurkington @SAPBusinessOne @BTCC @Brands_Hatch @BMWUKMotorsport @BMW_UK @SAP @Official_WSR @alanstagg92 come on twin :)
new,SAP,pos,Sun Oct 10 01:15:26 +0000 2021,staunchliam,@Numbrs @UnibrightIO @SAP @kale_abe $ubt my friend :)
new,SAP,pos,Thu Oct 07 09:28:35 +0000 2021,scottgould,@roesslerj @SAP Oh I didn't know you were at SAP. Great stuff :-)
new,SAP,pos,Mon Oct 04 17:42:21 +0000 2021,AtakanPoglu,"@mmert_dogann @SAP Hayırlı işler, terraform’lar brom :)"
new,Oracle,pos,Mon Oct 11 22:44:26 +0000 2021,csperanta,You'd think they want to know ! - :-) Most #government agencies will operate in a #multicloud environment. Read som… https://t.co/yjpyEcIuv9
new,Oracle,pos,Sun Oct 10 08:52:51 +0000 2021,MarcBeaujean,I'm enjoying how the team @Oracle handled tuples in Java 17 - Records seem very Java like and I hope I don't get st… https://t.co/6OQiayY97Z
new,Oracle,pos,Sun Oct 03 16:29:09 +0000 2021,jimgris,@sai_penumuru @AIOUG @Oracle @oracleugs @oracleace @OracleCloud @OracleMAA @OracleDatabase @OracleDevs… https://t.co/5ITOEKV1xC
new,exxonmobil,pos,Sat Oct 09 05:10:12 +0000 2021,Aaron_Wirth,@exxonmobil (_)_):::::::::::::::D~~~~~~@exxonmobil
new,HP,pos,Sun Oct 10 13:14:23 +0000 2021,naz_poeticum,"@ozgurlugu_bidir @necektinTDK @HP Parodi hesaplar varya, bu ilçe komple parodi sanırım :))"
new,HP,pos,Fri Oct 08 15:47:36 +0000 2021,AnelirnL,RT @LinusTech: @Rommex1 @sirsquishy79 @amdjapan @AsusHelpUS @BestBuy @JarrodsTech @LewLater @LisaSu @Radeon @RadeonPRO @BestBuyCEO @ASUSInd…
new,HP,pos,Fri Oct 08 15:47:35 +0000 2021,AnelirnL,RT @Rommex1: @LinusTech @sirsquishy79 @amdjapan @AsusHelpUS @BestBuy @JarrodsTech @LewLater @LisaSu @Radeon @RadeonPRO @BestBuyCEO @ASUSInd…
new,HP,pos,Fri Oct 08 09:33:11 +0000 2021,laila_dylan2,RT @LinusTech: @Rommex1 @sirsquishy79 @amdjapan @AsusHelpUS @BestBuy @JarrodsTech @LewLater @LisaSu @Radeon @RadeonPRO @BestBuyCEO @ASUSInd…
new,HP,pos,Fri Oct 08 09:33:10 +0000 2021,laila_dylan2,RT @Rommex1: @LinusTech @sirsquishy79 @amdjapan @AsusHelpUS @BestBuy @JarrodsTech @LewLater @LisaSu @Radeon @RadeonPRO @BestBuyCEO @ASUSInd…
new,HP,pos,Thu Oct 07 17:46:37 +0000 2021,TriskeleChris,@Chris_Hanreich @HP Nur auf Arbeit lebe ich in der PC Welt :-) und zum Glück nicht als Admin … 😀
new,HP,pos,Thu Oct 07 17:21:14 +0000 2021,TriskeleChris,@Chris_Hanreich @HP ersten Mac Laptop… den imac habe ich in Rente geschickt :-)
new,HP,pos,Thu Oct 07 11:32:20 +0000 2021,z_prowincji,@HP Ja czekam na windows 4000 :-)
new,HP,pos,Thu Oct 07 06:49:48 +0000 2021,ValSummersVA_,@HP Message sent.. Thanks :)
new,HP,pos,Wed Oct 06 12:22:31 +0000 2021,bueffelhu3fte,@HP Am meisten behindert mich mein in selbstauflösung befindliches Dragonfly in Kombination mit eurem nicht regierendem Support :)
new,HP,pos,Wed Oct 06 06:54:27 +0000 2021,koja1978,@mdmunck @NaomiSkouta @egbertlachaert Ik moet zeggen dat ik wel tevreden ben met @HP inkt as a service :-)
new,HP,pos,Tue Oct 05 15:53:56 +0000 2021,ariaupdated,@keep_going_hard @HP Woo - hope you enjoy #Windows11! :)
new,HP,pos,Tue Oct 05 14:10:49 +0000 2021,youssuf7778pro,"RT @HP: @youssuf7778pro You are welcome! :) Waiting for you at the other end! :)

^Sushmita"
new,HP,pos,Tue Oct 05 12:25:49 +0000 2021,secuninja,@d_lassig @HP true :)
new,HP,pos,Tue Oct 05 05:55:55 +0000 2021,mcr_terry,"@JaburMarcos @AnaPaulaVolei As Urnas não estão nem na internet nem em rede. Se você não é capaz de entender, compre… https://t.co/r62owMI5eR"
new,HP,pos,Sun Oct 03 19:13:05 +0000 2021,ORamosBets,@ElGranBadsby @HP Me ha llegado :) Gracias
new,HP,pos,Sun Oct 03 18:15:47 +0000 2021,Rommex1,@koushik787 @sirsquishy79 @HopnDude @LinusTech @amdjapan @AsusHelpUS @BestBuy @JarrodsTech @LewLater @LisaSu… https://t.co/iVAvZCVYwh
new,Accenture,pos,Wed Oct 06 15:24:35 +0000 2021,JardaKramer,@Sceptical_Stan @infocz_web @Prazdroj1 @Vodafone_CZ @EONCzech @DeloitteCZ @Accenture @Visa @PRKPartners @E15news… https://t.co/umSS0OqXxN
new,Accenture,pos,Wed Oct 06 15:17:35 +0000 2021,Sceptical_Stan,@JardaKramer @infocz_web @Prazdroj1 @Vodafone_CZ @EONCzech @DeloitteCZ @Accenture @Visa @PRKPartners @E15news… https://t.co/xEZ91p1dMu
new,Accenture,pos,Tue Oct 05 19:55:41 +0000 2021,Dov_EL,RT @Dov_EL: @Accenture Chiedetelo a @Facebook  ieri  :D
new,Accenture,pos,Tue Oct 05 19:55:33 +0000 2021,Dov_EL,@Accenture Chiedetelo a @Facebook  ieri  :D
new,FedEx,pos,Sat Oct 09 20:30:21 +0000 2021,parkerprobably,So glad I preordered a switch oled 3 months ago to receive overnight shipping on launch day just to … have @FedEx lose it. Very cool :-)
new,FedEx,pos,Sat Oct 09 18:19:23 +0000 2021,EvilEtho,"@oozebrood @FedEx Oh you should be fine then, the only thing that would throw it would be the belt :)"
new,FedEx,pos,Fri Oct 08 23:10:29 +0000 2021,kailav12,"A big fuck u to @FedEx someone random, that we don’t know, signed and took a package and they said they’re not resp… https://t.co/DcTOyMvAqa"
new,FedEx,pos,Fri Oct 08 19:11:15 +0000 2021,meglizkirchhoff,@FedEx I just wanted to say that your customer service is absolutely abominable. That's all :)
new,FedEx,pos,Fri Oct 08 17:19:47 +0000 2021,fatkokluvr69,Imagine getting a 75% discount on the cutest pair of shoes. You manage to snag the last pair in your size. FedEx lo… https://t.co/Tw5nJJglQJ
new,FedEx,pos,Fri Oct 08 14:06:21 +0000 2021,1phrit,"Hey @FedEx @FedExHelp, can you explain why a package being shipped from the next town over from me is being routed… https://t.co/jDIBHEO6iz"
new,FedEx,pos,Fri Oct 08 06:25:52 +0000 2021,zakster90,"Usually people only tag @Walmart @Affirm or @FedEx to complain, but I just wanted to say thank you to each of these… https://t.co/pdpcpwRw5Z"
new,FedEx,pos,Fri Oct 08 05:02:23 +0000 2021,hapynsad,"@allisonperryart @FedEx -your thing is coming in this window
that’s the one window that 100% doesn’t work
-we tried… https://t.co/201LRHzU4l"
new,FedEx,pos,Thu Oct 07 05:48:53 +0000 2021,stevenschwenke,"@timothep @FedEx Wow, that was quick!

Happy to read about your new toy in the future. :)"
new,FedEx,pos,Wed Oct 06 20:48:31 +0000 2021,yovuer,when @fedex has lost over $400 worth of items you've purchased and changed your address without your knowledge :) a… https://t.co/qkIYpmSgcf
new,FedEx,pos,Wed Oct 06 19:07:57 +0000 2021,addi_gurl,It's supposed to come today but @FedEx hasn't updated the shipping information since September 30th :))))) https://t.co/dshBjB5RFs
new,FedEx,pos,Tue Oct 05 21:52:34 +0000 2021,RichardChicago1,I have a pre-labeled @FedEx package that I need to send. I just found out that I can drop it off at any @jewelosco… https://t.co/hvCT2m4al5
new,FedEx,pos,Tue Oct 05 13:51:41 +0000 2021,nobgrop,"@curtisd0101 @ReallyTweezyB @NFL @FedEx Ain't the patriots don't know what it looks like? 

U said how is the pats… https://t.co/URr8b6Azbs"
new,FedEx,pos,Tue Oct 05 13:01:17 +0000 2021,LyricsbySarah,@jen_zaddyc @FedEx They should just email you and give you the option when they know they miss the first delivery!… https://t.co/lMntUYbN1B
new,FedEx,pos,Tue Oct 05 00:28:44 +0000 2021,MarkGingrass,"@FedEx, I recommend under promise, overdeliver. I've never had so many false promises come my way for delivery. If… https://t.co/KK0ORfIhUJ"
new,Siemens,pos,Thu Oct 07 13:32:01 +0000 2021,CyrilCoste,@AkwyZ @Siemens @Kevin_ODonovan @EvanKirstel @antgrasso #SIEX :-)
new,Siemens,pos,Thu Oct 07 12:51:51 +0000 2021,AkwyZ,@CyrilCoste @Siemens @Kevin_ODonovan @EvanKirstel @antgrasso Can you write #SIEX ? :)
new,Siemens,pos,Wed Oct 06 21:11:29 +0000 2021,frecklednose,"@salibmi @Siemens gracias, eres el segundo que comenta siemens y las estaba mirando con ganas :)"
new,Cisco,pos,Mon Oct 11 15:20:53 +0000 2021,EthLucius,"@beyondprotocol1 @Cisco @jmanzi123 as i am telling you since month, its slowly starting to make sense :) https://t.co/9W6p7QA5Pn"
new,Cisco,pos,Sat Oct 09 00:43:48 +0000 2021,lfpadron,@cl_hec @Cisco My cats :-)
new,Cisco,pos,Wed Oct 06 20:26:10 +0000 2021,DrSanchariDas,@pal_vi_12 @Cisco @UW @JosiahDykstra @DesignerSecure @RitchieSchool @UofDenver Thanks! &lt;3 :)
new,Cisco,pos,Wed Oct 06 20:04:45 +0000 2021,pal_vi_12,@DrSanchariDas @Cisco @UW @JosiahDykstra @DesignerSecure @RitchieSchool @UofDenver Congratulations :)
new,Cisco,pos,Wed Oct 06 19:05:04 +0000 2021,realhamed,@DrSanchariDas @Cisco @UW @JosiahDykstra @DesignerSecure @RitchieSchool @UofDenver Congrats ! :)
new,Cisco,pos,Wed Oct 06 12:44:52 +0000 2021,netvirt,I can't believe that it's been 20 years since I got my #ccie (which means I won't have to renew my Emeritus anymore… https://t.co/SNyhQwjhio
new,Cisco,pos,Wed Oct 06 00:21:20 +0000 2021,iotcybersec24,RT @portcullislabs: @duosec @CiscoSecure @Cisco @TalosSecurity Presume you have MFA switched on? :)
new,Cisco,pos,Tue Oct 05 22:29:45 +0000 2021,rbergin,"@JohnMartinIT @PGolledge @CTOAdvisor @HPE Oh I completely get how not buying a license of ILO can be a pain. 

Just… https://t.co/or1Mg3IBro"
new,Cisco,pos,Tue Oct 05 19:30:06 +0000 2021,portcullislabs,@duosec @CiscoSecure @Cisco @TalosSecurity Presume you have MFA switched on? :)
new,Cisco,pos,Mon Oct 04 03:48:16 +0000 2021,CISCO_UCCX,"Sure @cisco would be proud and so would be the partner who deployed their UC / CX environment :-) 

#Cisco #uccx… https://t.co/8hpQl8c20s"
new,jpmorgan,pos,Mon Oct 11 16:33:34 +0000 2021,Norforsythhomes,@disclosetv @RedeemedSeven @jpmorgan Jamie Diamond has been saying that since BTC was 4000 and then opened a trading desk for crypto :)
new,jpmorgan,pos,Thu Oct 07 21:49:25 +0000 2021,voltage_cloud,@BitcoinMagazine @namcios ya don't say? @jpmorgan - slide into our DM's anytime :)
new,jpmorgan,pos,Wed Oct 06 20:17:01 +0000 2021,DrTinaOpie,@JeffTetz @jpmorgan @JPMorganAM @BethALivingston Thank you Jeff! :)
new,jpmorgan,pos,Sun Oct 03 21:07:49 +0000 2021,SpiritualCrypt1,@MXS46874722 @CryptoWhale Financed by institutions @jpmorgan and all the rest. They want your panic selling… https://t.co/vSX2yJpuC9
new,intel,pos,Mon Oct 11 22:04:46 +0000 2021,DigitalSecArch,"@intel Cute, quirky commercial.  Doesn't quite make up for the disappointing last few generations of chips, but it… https://t.co/wg8ic4uJI6"
new,intel,pos,Mon Oct 11 18:24:31 +0000 2021,MarquisdeGeek,"@intel
I'm writing a new book on old computers and retro games, and the numbers that tie them together - like 4004,… https://t.co/5bvHC217D5"
new,intel,pos,Sat Oct 09 06:41:13 +0000 2021,JS55184594,@mattvtheworld @intel lolzzz chill  :D :D :D word excel guy :D
new,intel,pos,Fri Oct 08 15:39:35 +0000 2021,nease,"@ruffsnap @RobDye1960 @savagestamos @intel That said, you've piqued my interest :-)"
new,intel,pos,Fri Oct 08 15:36:38 +0000 2021,nease,"@ruffsnap @RobDye1960 @savagestamos @intel In my case, I mean ""Genuinely curious"" genuinely :-) - sad we have to clarify lol, but I get it."
new,intel,pos,Fri Oct 08 15:02:22 +0000 2021,mfeilner,"Dig that, @intel. You're not alone with embarrassing videos. :-)"
new,intel,pos,Fri Oct 08 14:20:27 +0000 2021,MatthewStevenGo,"Minecraft 1.12.2. build showcase: ASRock Z690 Pro4 RS https://t.co/C00nwymGMV via @YouTube 

@ASRockInfo… https://t.co/5o5ANYJlQS"
new,intel,pos,Fri Oct 08 00:25:44 +0000 2021,ChungKeePanda,"RT @BadGalGaming: Live now with @intel creator challenge #ad then finishing up subathon timer :D

https://t.co/UPdOLTb5yI https://t.co/50Vd…"
new,intel,pos,Thu Oct 07 22:03:24 +0000 2021,Dayman58,@valuekid @SemiNewsByDylan @intel Anyone that has the opportunity to go on such walks with Pat earns more trust and respect for me :)
new,intel,pos,Thu Oct 07 20:38:20 +0000 2021,CRAZYBEASTLYKID,"RT @BadGalGaming: Live now with @intel creator challenge #ad then finishing up subathon timer :D

https://t.co/UPdOLTb5yI https://t.co/50Vd…"
new,intel,pos,Thu Oct 07 20:28:35 +0000 2021,BadGalGaming,"Live now with @intel creator challenge #ad then finishing up subathon timer :D

https://t.co/UPdOLTb5yI https://t.co/50VdAg4dpY"
new,intel,pos,Thu Oct 07 20:16:24 +0000 2021,MichaelShah,@dgryski @AMD @intel I also find it baffling companies do not believe documentation and tutorials add business valu… https://t.co/LYReYPkrKz
new,intel,pos,Thu Oct 07 07:24:18 +0000 2021,JS55184594,@mattvtheworld @intel lolz yes its powerful using for word and excel :D
new,intel,pos,Thu Oct 07 06:24:07 +0000 2021,CzlonekBvlls,"HELLO BVLLS FANS

🔥🔥🔥🔥STAY TUNED🔥🔥🔥🔥

We are planning Something big.
Thanks to @NVIDIAGeForce
And @intel We can sho… https://t.co/xr8aP9nZyT"
new,intel,pos,Thu Oct 07 02:26:44 +0000 2021,prramer,"@DasBiscut @intel Got you.  I just took a look at Windows 11, and it reminds me of a desktop environment on Linux b… https://t.co/9ifKarloxo"
new,intel,pos,Wed Oct 06 19:11:56 +0000 2021,_3xpl0itz,"@intel Don’t worry, I already have a PC! AMD’s 5600X rocks :)"
new,intel,pos,Wed Oct 06 17:33:42 +0000 2021,ultracleanhold,@SemiNewsByDylan @DylanLJMartin @intel You're welcome :)
new,intel,pos,Wed Oct 06 07:08:58 +0000 2021,GadgetFreak4U,@CounterPointTR @realmeIndia @realmeTechLife @MadhavSheth1 @Priyankadeyj @aanchalwadhwa18 @Koustabhdas @neiltwitz… https://t.co/stlUgtcML6
new,intel,pos,Wed Oct 06 07:03:13 +0000 2021,JS55184594,"@mattvtheworld @intel its proved no need to :D all the composers use that !! lolzzzzz ! 
its you guys to prove and… https://t.co/ULH5befDhz"
new,intel,pos,Tue Oct 05 23:15:29 +0000 2021,talisigirl,"@RobDye1960 @intel And let me know when that PC syncs with my TV, my phone, my tablet, and my watch. 

Didn’t think so. :)"
new,intel,pos,Tue Oct 05 22:24:32 +0000 2021,Eliza_Joiner313,"@intel @Windows That it's mine :-). No seriously, the versatility of it all. That's why I'm sticking with android.… https://t.co/U01FjcfAki"
new,intel,pos,Tue Oct 05 18:57:58 +0000 2021,JS55184594,@mattvtheworld @intel :) no man i am not a mac guy but dull PC laptop has forced me to rethink coz of their incompe… https://t.co/urfzFGZRrJ
new,intel,pos,Tue Oct 05 18:56:20 +0000 2021,JS55184594,@mattvtheworld @intel well its simple prove it !! :D one single laptop used for audio scoring and i will buy it :D… https://t.co/61304GxEwo
new,intel,pos,Tue Oct 05 16:17:58 +0000 2021,busnitized,#Intel is so confident in its upcoming #AlderLake and Sapphire Rapids CPUs that its CEO just said AMD’s time in the… https://t.co/GhDU0LnCmK
new,intel,pos,Tue Oct 05 16:12:28 +0000 2021,adikunduri,"As always, #VMworld is time for the big reveals :) It has been incredibly exciting to work with the @intel team on… https://t.co/W3UuKfOMDl"
new,intel,pos,Tue Oct 05 16:00:36 +0000 2021,Gascan_tv,@DreamHack @intel Ye fuck I remember it. Stolen win from @ThorZaIN_ because none of fkin Blizzard devs would come u… https://t.co/tiLBikcGBM
new,intel,pos,Tue Oct 05 15:26:26 +0000 2021,zee_dictator,@wbits6 @thehurrycane1 @intel Don’t wanna start the shit talk but in that case if you install Linux on razer should it be better? :)
new,intel,pos,Tue Oct 05 13:18:35 +0000 2021,JS55184594,@intel these ads can fool a average guy with minimal need of word and excel but creative guys who need a monster po… https://t.co/xSCzkS1aH5
new,intel,pos,Tue Oct 05 01:55:01 +0000 2021,zee_dictator,@lander @IamSean95 @the_richservo @intel Great analogy :)
new,intel,pos,Tue Oct 05 01:54:00 +0000 2021,zee_dictator,@intel Everything is PC… but Apple is not using your processors anymore and looks like it works out very well for t… https://t.co/ZM04Lq3FNk
new,intel,pos,Mon Oct 04 19:02:46 +0000 2021,PowerNeptuneX1,RT @TheCharlesShow8: @intel Windows 11 made me #GoMac :P and Intel was on the fart on the shit Sunday
new,intel,pos,Mon Oct 04 19:00:04 +0000 2021,TheCharlesShow8,@intel Windows 11 made me #GoMac :P and Intel was on the fart on the shit Sunday
new,intel,pos,Sun Oct 03 19:58:45 +0000 2021,FlanK3rXS,@XOCens @TEAMEVGA @IntelGaming @intel congratulation man :)
new,Boeing,pos,Mon Oct 11 10:22:23 +0000 2021,rimicyan,RT @endaburke81: Arriving in the early morning light is this @eurowings @Boeing 737. We don’t see these in the UK. Nice to see one again af…
new,Boeing,pos,Fri Oct 08 20:02:01 +0000 2021,STH_Poland,"Nad @ChopinAirport niebo prawie płonie, na nim @LOTPLAirlines z żurawiem na ogonie :) @Boeing  #B787 #Dreamliner… https://t.co/Fr51hL46PO"
new,Boeing,pos,Thu Oct 07 14:41:59 +0000 2021,PANSA_PL,@Wojtek60990505 @ChopinAirport @MON_GOV_PL @PiotrBozyk @BoeingAirplanes @Boeing @B737Fans @b737fanpage @Defence24pl… https://t.co/5fCAduQibW
new,Boeing,pos,Thu Oct 07 14:41:59 +0000 2021,PorucznikY,@Wojtek60990505 @PANSA_PL @ChopinAirport @MON_GOV_PL @PiotrBozyk @BoeingAirplanes @Boeing @B737Fans @b737fanpage… https://t.co/fty49OLreg
new,Boeing,pos,Mon Oct 04 19:20:49 +0000 2021,Sri_AT72,"RT @AvgeekJP: Retro liveries do look amazing! @GulfAir's Retro painted @Boeing 787 seconds before touchdown at @HeathrowAirport :)

https:/…"
new,Boeing,pos,Mon Oct 04 16:30:29 +0000 2021,gla_fly,@Eng1170 @Boeing @GLA_Airport @glaspotters I am very jealous of the views you get in your job :-)
new,Boeing,pos,Mon Oct 04 06:06:42 +0000 2021,AvgeekJP,Retro liveries do look amazing! @GulfAir's Retro painted @Boeing 787 seconds before touchdown at @HeathrowAirport :… https://t.co/SgePmEgoW3
new,Huawei,pos,Mon Oct 11 14:02:18 +0000 2021,luca_tempestini,RT @Rafa23390472: @pinkslipwhale @TeddyCleps @Huawei @morpheuslabs_io Lets get those LAMBO NTFs... Pinkslip is the new BLACK :)
new,Huawei,pos,Mon Oct 11 13:22:57 +0000 2021,Rafa23390472,@pinkslipwhale @TeddyCleps @Huawei @morpheuslabs_io Lets get those LAMBO NTFs... Pinkslip is the new BLACK :)
new,Huawei,pos,Mon Oct 11 12:24:48 +0000 2021,Serhat_Emir_,"Duyduk duymadık demeyin, @Huawei kendi kaşelediği garanti evrağını ""ürün başka yerden alınmış"" gerekçesiyle kabul e… https://t.co/GHzAMEsAix"
new,Huawei,pos,Sat Oct 09 15:25:12 +0000 2021,XK1243,"@Huawei Thank you so much! The issue has been resolved now, I appreciate your help :)"
new,Huawei,pos,Fri Oct 08 19:06:26 +0000 2021,jpgarciau,RT @jpgarciau: @HuaweiMobile @HuaweiMobileMx @HuaweiLatam @Huawei can i suggest something to improve the GT2 watches software?.. we need to…
new,Huawei,pos,Thu Oct 07 17:27:35 +0000 2021,RainyDevv,@YBet18 @HuaweiMobile @HuaweiFr @tlr_lu @Huawei Then show the tweet and dms :)
new,Huawei,pos,Thu Oct 07 15:03:32 +0000 2021,solarwholesaler,Come go-karting with us and the @Huawei Fusion Solar roadshow!! We'll be in Essex on October 21st - hope to see you… https://t.co/rs3mDyJjQG
new,Huawei,pos,Thu Oct 07 03:28:07 +0000 2021,NicoleeJenn,@Huawei Fuck your company! Hope she ends back in jail :)
new,Huawei,pos,Wed Oct 06 03:42:17 +0000 2021,LynchMarley2,"@Huawei Hài hước,biết quan tâm đến nguoi khác,chân 19thành và nghiêm túc trong chuyện tình cảm :)))"
new,Huawei,pos,Tue Oct 05 13:54:14 +0000 2021,AhmedAarad,Goh zou @afke1 als Senior Vice President Global Government Affairs bij @Huawei en voormalig @VVD Kamerlid dat ook n… https://t.co/EUuzLuSEJ3
new,Huawei,pos,Tue Oct 05 07:53:12 +0000 2021,NUTHINTOSAYMUCH,@Huawei BOYCOTT EVERYTHING CHINESE :)
new,CaterpillarInc,pos,Tue Oct 05 20:04:49 +0000 2021,RandomReviews8,@RCRracing @CLTMotorSpdwy @TylerReddick @Lenovo @TeamChevy @CaterpillarInc @LenovoOEM Np :)
new,UPS,pos,Mon Oct 11 22:52:51 +0000 2021,laristg,@UPS thanks! just sent it :)
new,UPS,pos,Fri Oct 08 18:41:42 +0000 2021,kynklt,@UPS I love you :-)
new,UPS,pos,Thu Oct 07 17:28:05 +0000 2021,AaronFloresMX,@danielltkg @UPS #supportusps :) @USPS
new,UPS,pos,Thu Oct 07 12:04:01 +0000 2021,therebmajg,excuse me @UPS :) my package was marked as delivered to my front door &amp; it was not. help me out
new,UPS,pos,Wed Oct 06 12:10:14 +0000 2021,jpetazzo,@UPS Hi Eddie! What's supposed to happen after I DM you all the required information? :)
new,UPS,pos,Tue Oct 05 16:43:07 +0000 2021,A1daron,@UPS did it :)
new,UPS,pos,Tue Oct 05 13:47:20 +0000 2021,pxlape,"@kennu @UPS Man, you're cheating! You've moved, you altered the field :D)"
new,UPS,pos,Mon Oct 04 21:37:25 +0000 2021,fpmoles,"@UPS Done, but I still blame government :)"
new,UPS,pos,Mon Oct 04 16:24:12 +0000 2021,radionowherecz,"@JulieMontek @Ceska_posta_sp Aby se tady nenadávalo jen na poštu, tak tohle zvládnou i respektované firmy jako @UPS… https://t.co/OABUoYY4Pk"
new,Microsoft,neg,Mon Oct 11 20:30:49 +0000 2021,tenaciousrif,@XboxSupport @Microsoft @majornelson who do I talk to about my Microsoft account being unable to make purchases? Ch… https://t.co/m5q5ImQowQ
new,Microsoft,neg,Mon Oct 11 09:03:08 +0000 2021,jebeccaday,why is there no 'right' justify come on @Microsoft make it happen &gt;:(
new,Microsoft,neg,Sun Oct 10 22:03:04 +0000 2021,HENRYVILLANUEV4,"@Microsoft With the requirements of Windows 11, you will create artificial obsolescence of many PCs. That will only… https://t.co/SiY5GBGjYv"
new,Microsoft,neg,Sun Oct 10 13:22:38 +0000 2021,Guerrero4D,anyone else having some issues with @insydium_ltd X-Particles and @MaxonVFX #cinema4d R25 after update to… https://t.co/lTfFnnYtpw
new,Microsoft,neg,Sun Oct 10 09:03:38 +0000 2021,GrootPandey,Even through i am using  genuine #Windows10  but its not getting upgraded to #Windows11 as it says TPM 2.0 missing… https://t.co/jp5BwK5xhh
new,Microsoft,neg,Fri Oct 08 17:49:18 +0000 2021,batbezman,idol kaayo nakos satya nadella jud :((( sya pinakadako nga reason gusto ko mag work sa microsoft 😭😭 @Microsoft bekenemen 🥺
new,Microsoft,neg,Fri Oct 08 10:02:09 +0000 2021,Baggiepat,Can someone from @Microsoft or @SamsungUK please advise me why I HAVE to give samsung permission to do this (below)… https://t.co/uK2BmGyiZk
new,Microsoft,neg,Fri Oct 08 10:01:45 +0000 2021,Baggiepat,Can someone from @Microsoft or @SamsungUK please advise me why I HAVE to give samsung permission to do this (below)… https://t.co/Ubnfzy72w4
new,Microsoft,neg,Fri Oct 08 06:15:27 +0000 2021,NOVALISTIC,@shanselman @JenMsft @GeoffreyHuntley @terrajobst @vasalath @Microsoft @Twitter @amandaksilver @davidfowl @NerdPyle… https://t.co/2C9R9Q6b95
new,Microsoft,neg,Thu Oct 07 21:12:14 +0000 2021,svendhhh,"Life's better together when you avoid Windows 11 

""#Windows11 will now require a @Microsoft account to be connecte… https://t.co/LEl5vYugSA"
new,Microsoft,neg,Thu Oct 07 19:13:44 +0000 2021,altintrovert_,@ChloeLouise_82 @Minecraft @Microsoft i just wanted to build mushroom houses :(
new,Microsoft,neg,Thu Oct 07 10:34:56 +0000 2021,iatngicuuu,@bdngfess @Microsoft meh anak na 360 :((
new,Microsoft,neg,Wed Oct 06 19:54:00 +0000 2021,Vertexwahn,@Brycer79 @Microsoft @Windows Same for me :(
new,Microsoft,neg,Wed Oct 06 18:12:59 +0000 2021,codyhammond12,@Microsoft @Xbox I’m having some issues with Xbox series X :(
new,Microsoft,neg,Wed Oct 06 16:45:20 +0000 2021,madden8021,@Microsoft I honestly tried Windows 11 but I have to right click on the start menu in order to get to the Task Mana… https://t.co/B0xlxNl0RB
new,Microsoft,neg,Wed Oct 06 15:56:26 +0000 2021,andrefpmarques,@Microsoft Great news—your PC meets the minimum system requirements for Windows 11. Specific timing for when it wil… https://t.co/ZCP2F96GAm
new,Microsoft,neg,Wed Oct 06 13:12:57 +0000 2021,o0MattE0o,"@Microsoft Any chance of updating Hyper-V and having ""Windows 11 Dev Environment"" please?

Running the PC Health Ch… https://t.co/bFYJ3qMplu"
new,Microsoft,neg,Wed Oct 06 12:51:38 +0000 2021,MLTED_NFT,i  want @Minecraft @Microsoft  make NFTs .. :((
new,Microsoft,neg,Wed Oct 06 07:55:14 +0000 2021,TrzeciS,@miroslaw1990 @XboxPL @Xbox @Microsoft Pikny tylko szkoda że bez taga :(
new,Microsoft,neg,Wed Oct 06 04:05:14 +0000 2021,OsckarSantos,"Porra, @microsoft!! Sacanagem! :( @Intel dá uma ajuda aí. Convence os caras a ter mais abrangência! 

Damn… https://t.co/SngbcP2s1p"
